rank,har_id,har_alt_id,surfaced,is_disease_gene,chrom,start,end,gene,gene_distance,gene_confidence,gene_assignment_method,total_score,width,phylop_mean,phylop_max,gene_conf_num,gene_n_disorders,plac_gene,plac_type,plac_atac,gwas_trait,gwas_snp,gwas_pval,gwas_distance,gwas_mapped_trait,gwas_study,gwas_pubmed,brain_dnase_overlap,brain_dnase_peak,temporal_gene,gene_peak_pcw,gene_midfetal_frac,gene_in_midfetal,n_substitutions,n_indels,aln_length,subst_rate,n_motifs_human,n_motifs_chimp,n_motif_gained,n_motif_lost,motif_disruption,motif_tfs,score_constraint,score_acceleration,score_gene,score_disease,score_brain,score_temporal,score_motif,contrib_constraint,contrib_acceleration,contrib_gene,contrib_disease,contrib_brain,contrib_temporal,contrib_motif
472,HAR_2107,HARsv2_1999,new,False,chr4,11117543,11117687,MIR572,251140,,nearest_tss,0.1639968333479721,144,1.4279620076706208,6.2820000648498535,0,0,,,,Educational attainment,rs16878083,8e-09,18379,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,MIR572,17.0,0.6129705880728774,True,5,0,144,0.034722222222222224,90,100,2,12,14,+ZNF136;-LIN54;-Atoh1;-HAND2;-HOXB4;-HOXC4;-HOXD12::ELK1;-HOXD4;-NKX6-3;-POU6F1;-POU6F2;-Ptf1A;+Six3;-ZNF410,0.07347090582754065,0.07364471326164876,0.22465800000000002,0.04288771295690107,0.0,0.6129705880728774,0.1414141414141414,0.013224763048957316,0.005155129928315414,0.049424760000000005,0.009435296850518235,0.0,0.07968617644947407,0.007070707070707071
473,HAR_3204,HARsv2_3055,new,False,chr9,118321742,118322119,LINC02578,357552,,nearest_tss,0.16332863245312398,377,3.777062269506337,8.894000053405762,0,0,,,,Educational attainment,rs9644936,3e-11,9197,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,LINC02578,,0.0,False,4,1,378,0.010610079575596816,177,181,1,5,6,-SOX21;+ZNF460;-Hmga1;-FOXD3;-Prdm5;-THAP1,0.48363294206457347,0.022503636519209377,0.1927344,0.13303444224933214,0.0,0.0,0.06060606060606061,0.08705392957162322,0.0015752545563446566,0.042401568,0.029267577294853072,0.0,0.0,0.0030303030303030307
474,HAR_2072,HARsv2_1966;ZOOHAR.68,new,False,chr3,174314312,174314430,NLGN1-AS1,393516,,nearest_tss,0.16318413646791238,118,2.8553063914640355,8.902999877929688,0,0,,,,Educational attainment,rs79257925,1e-08,18929,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,NLGN1-AS1,35.0,0.3630967267082739,False,5,0,118,0.0423728813559322,17,19,2,4,6,-DUX4;+SMAD3;-NR6A1;-SRY;-ZNF652;+ZNF684,0.32269078306287957,0.08987151448879169,0.1819452,0.03885439999999999,0.0,0.3630967267082739,0.06060606060606061,0.05808434095131832,0.006291006014215419,0.040027944,0.008547967999999998,0.0,0.04720257447207561,0.0030303030303030307
475,HAR_789,HARsv2_0742,shared,True,chr14,33579444,33579609,SPTSSA,882632,moderate,nearest_tss,0.16309939061876194,165,2.6602332572461025,8.687999725341797,3,1,,,,Cognitive domain scores for language or memory (pleiotropy),rs73270956,4e-08,3224,"memory performance, language measurement","A genome-wide search for pleiotropy in more than 100,000 harmonized longitudinal cognitive domain scores.",37349795,False,,SPTSSA,8.0,0.4619100943844076,False,7,0,165,0.04242424242424243,53,48,6,1,7,-Pou5f1::Sox2;+BCL6B;+ZNF184;+ARNT::HIF1A;+HIF1A;+RFX7;+ZNF214,0.28863025561504646,0.08998044965786903,0.058684000000000014,0.12887803330307385,0.0,0.4619100943844076,0.0707070707070707,0.05195344601070836,0.006298631476050832,0.012910480000000004,0.028353167326676247,0.0,0.06004831226997299,0.0035353535353535356
476,HAR_510,HARsv2_0483,shared,True,chr12,15972217,15972396,PDE6H,999176,strong,nearest_tss,0.1629729894474678,179,4.133029988044741,8.885000228881836,4,2,,,,Cognitive performance (MTAG),rs12368628,3e-09,3456,cognitive function measurement,Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.,30038396,False,,PDE6H,26.0,0.18392848518306817,False,4,0,179,0.0223463687150838,29,31,4,6,10,+EWSR1-FLI1;-FEZF2;-HOXB8;-Isl1;+KLF17;+NFYB;-PRDM9;+ZKSCAN3;-ZNF549;-ZSCAN31,0.5457862893024077,0.04739592719408903,0.0006180000000000352,0.14689351975065568,0.0,0.18392848518306817,0.10101010101010101,0.09824153207443338,0.003317714903586232,0.00013596000000000774,0.03231657434514425,0.0,0.023910703073798865,0.005050505050505051
477,HAR_660,HARsv2_0622,new,False,chr13,67250238,67250455,PCDH9,19902,,nearest_tss,0.16206696981078061,217,1.371466826927245,6.861999988555908,0,0,,,,Educational attainment,rs73196184,5e-09,16187,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,PCDH9,25.0,0.46822902982839815,False,6,0,217,0.027649769585253458,35,31,10,6,16,+HSF1;+ZNF136;+ELK1::HOXA1;-ZNF418;+ZNF35;+FIGLA;+ETV3;-FOXH1;+Foxq1;-Nkx2-1;-NKX2-8;+SNAI3;-TEAD1;-TEAD4;+ZEB1;+ZNF680,0.063606627683374,0.05864426936227145,0.2940294,0.058525581881429325,0.0,0.46822902982839815,0.16161616161616163,0.011449192983007318,0.004105098855359002,0.064686468,0.012875628013914451,0.0,0.06086977387769176,0.008080808080808083
478,HAR_983,HARsv2_0929,new,False,chr15,86488080,86488276,AGBL1-AS1,171112,,nearest_tss,0.16129793058982125,196,2.9322384517161355,8.890000343322754,0,0,,,,Educational attainment,rs2448929,6e-11,3171,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,AGBL1-AS1,,0.0,False,5,0,196,0.025510204081632654,76,76,3,3,6,-Ascl2;-FOXN3;+ZNF135;+Rhox11;+ZBTB6;-ZNF667,0.33612341980366,0.054106319947333774,0.2486664,0.17850618908430035,0.0,0.0,0.06060606060606061,0.0605022155646588,0.0037874423963133647,0.054706608000000004,0.03927136159854608,0.0,0.0,0.0030303030303030307
479,HAR_2803,HARsv2_2671,shared,True,chr7,70479194,70479524,AUTS2,880720,definitive,nearest_tss,0.16111773985193045,330,1.1080569177175377,8.871999740600586,5,1,,,,Attention deficit hyperactivity disorder or autism spectrum disorder or intelligence (pleiotropy),rs13223152,7e-09,3732,"attention deficit-hyperactivity disorder, intelligence, autism spectrum disorder","Genetic Relationships between Attention-Deficit/Hyperactivity Disorder, Autism Spectrum Disorder, and Intelligence.",35764056,False,,AUTS2,12.0,0.6802702645421422,True,7,0,330,0.021212121212121213,54,45,14,5,19,+NR1D2;+ELK1::HOXB13;-HIC2;-HNF4A;+Hoxa11;+HOXB9;+HOXC10;+HOXC11;+HOXC12;+HOXC13;+HOXC9;+HOXD10;+HOXD11;+HOXD12;+HOXD12::ELK1;-NR4A1;-NR4A2;-Rarg;+THRA,0.017614233709505687,0.044990224828934514,0.11928000000000005,0.13875076390798144,0.0,0.6802702645421422,0.1919191919191919,0.0031705620677110235,0.003149315738025416,0.02624160000000001,0.030525168059755917,0.0,0.0884351343904785,0.009595959595959595
480,HAR_1488,HARsv2_1413,new,False,chr2,102850784,102850959,LINC01796,44764,,nearest_tss,0.1610104398913784,175,2.5012493101488644,8.788999557495117,0,0,,,,Educational attainment,rs4616497,3e-11,2563,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,LINC01796,,0.0,False,4,1,176,0.022857142857142857,44,50,3,9,12,-IRF9;-TBXT;-POU2F1::SOX2;-ZNF75D;-DMRTC2;+FOXE1;-MEIS1;+Stat2;-TBX19;-THRA;+ZBTB26;-ZNF680,0.2608710405105171,0.04847926267281106,0.28657079999999996,0.18888146432628394,0.0,0.0,0.12121212121212122,0.04695678729189308,0.0033935483870967745,0.06304557599999999,0.04155392215178247,0.0,0.0,0.0060606060606060615
481,HAR_781,HARsv2_0735,new,False,chr14,33179856,33180085,NPAS3,240978,,nearest_tss,0.16048996083940256,229,2.4192460165702374,8.74899959564209,0,0,,,,Externalizing behaviour (multivariate analysis),rs373408008,4e-09,23923,"social inhibition quality, attention deficit-hyperactivity disorder, substance abuse",Multivariate analysis of 1.5 million people identifies genetic associations with traits related to self-regulation and addiction.,34446935,False,,NPAS3,37.0,0.36741234406462686,False,7,0,229,0.03056768558951965,94,116,1,23,24,-FOSB::JUN;-FOSL1::JUN;-FOSB::JUNB;-ATF3;-ATF7;-CREB1;-Creb5;-DBP;-TEF;-FOSL1::JUND;-FOSL2::JUN;-FOSL2::JUNB;-FOSL2::JUND;-Foxq1;-GATA1::TAL1;-GATA2;-GATA4;-GATA5;-JDP2;-JUN::JUNB;+Mecom;-MEIS1;-SCRT1;-SCRT2,0.24655294671997413,0.06483307508099732,0.22770659999999998,0.007235665111471829,0.0,0.36741234406462686,0.24242424242424243,0.044379530409595344,0.004538315255669813,0.050095452,0.0015918463245238024,0.0,0.04776360472840149,0.012121212121212123
482,HAR_3119,HARsv2_2973,new,False,chr9,23728811,23728919,LOC101929563,56412,,nearest_tss,0.1604113547261416,108,2.0273021519313974,6.934999942779541,0,0,,,,Educational attainment,rs10966046,7e-11,2615,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,LOC101929563,,0.0,False,5,0,108,0.046296296296296294,64,36,33,5,38,+MSC;+MYF6;+TFAP4;+PKNOX2;+TGIF1;+TGIF2;+Ascl2;+FERD3L;+TGIF2LX;-ATF4;+Bhlha15;+BHLHE22;+CTCF;-ERF::SREBF2;+FLI1::DRGX;-GFI1;-GRHL2;+Hic1;+Msgn1;+MYF5;+MYOD1;+MYOG;+NEUROD1;+Neurod2;+Neurod2;+Olig2;+Ptf1A;+Rhox11;+RORC;+TAL1::TCF3;+Tcf12;+Tcf21;+TFAP4::FLI1;+TWIST1;+Twist2;+ZBTB18;-ZNF416;+ZNF692,0.17811802454034292,0.09819295101553166,0.2830764,0.18185398429942468,0.0,0.0,0.3838383838383838,0.03206124441726173,0.006873506571087217,0.062276808,0.04000787654587343,0.0,0.0,0.01919191919191919
483,HAR_169,HARsv2_0156,new,False,chr1,177895781,177896346,SEC16B,73899,,nearest_tss,0.15985975954211193,565,1.620047671642234,8.550999641418457,0,0,,,,Obesity class II and attention deficit hyperactivity disorder,rs574367,9e-10,7730,"attention deficit-hyperactivity disorder, obesity disorder",Shared genetics between classes of obesity and psychiatric disorders: A large-scale genome-wide cross-trait analysis.,36137488,False,,SEC16B,25.0,0.3330170257259202,False,10,0,565,0.017699115044247787,74,76,5,7,12,+NFIC::TLX1;-ZBTB17;+ARNT::HIF1A;-FOXE1;-HNF4A;-HNF4G;+ONECUT1;-ONECUT3;+OVOL2;-PBX1;-Runx1;+SOX9,0.10700980935861916,0.03753925206965458,0.2778303,0.12497618548958629,0.0,0.3330170257259202,0.12121212121212122,0.019261765684551447,0.002627747644875821,0.06112266599999999,0.027494760807708983,0.0,0.043292213344369626,0.0060606060606060615
484,HAR_715,HARsv2_0674,new,False,chr13,96559598,96560028,MIR4501,132370,,nearest_tss,0.15954134215472426,430,2.9860413484795147,8.89900016784668,0,0,,,,Major depressive disorder (broad),rs72642767,4e-08,1005,major depressive disorder,"Multi-ancestry genome-wide association study of major depression aids locus discovery, fine mapping, gene prioritization and causal inference.",38177345,False,,MIR4501,,0.0,False,8,3,430,0.01873536299765808,113,115,5,7,12,-MSC;+ZSCAN16;-Hand1;-GRHL1;-GRHL2;+NR4A1;+SOX4;-STAT1::STAT2;-TFAP2A;-TFAP2C;+ZNF354A;+ZNF682,0.3455176147005068,0.03973710055148448,0.260289,0.14201085640646843,0.0,0.0,0.12121212121212122,0.06219317064609122,0.0027815970386039137,0.05726358,0.031242388409423054,0.0,0.0,0.0060606060606060615
485,HAR_517,HARsv2_0490,new,False,chr12,17430328,17430762,LINC02378,158317,,nearest_tss,0.15874510849241355,434,3.5391794340692586,8.871999740600586,0,0,,,,Personality traits or cognitive traits (multivariate analysis),rs10840717,8e-09,12932,"neuroticism measurement, cognitive function measurement",Multivariate genetic analysis of personality and cognitive traits reveals abundant pleiotropy.,37365406,False,,LINC02378,,0.0,False,4,0,434,0.009216589861751152,153,157,3,7,10,-Pgr;+IRF7;-Mafb;+MXI1;-NKX6-3;-NRL;+POU1F1;-POU6F1;-SATB1;-ZNF667,0.4420976743904452,0.019548089787423815,0.2525049,0.07817080802958498,0.0,0.0,0.10101010101010101,0.07957758139028014,0.0013683662851196672,0.055551078,0.017197577766508695,0.0,0.0,0.005050505050505051
486,HAR_2851,HARsv2_2717,shared,True,chr7,127699652,127699787,RBM28,644122,limited,nearest_tss,0.15701836900329808,135,1.3876566084901234,6.103000164031982,2,1,,,,Fluid intelligence score (baseline),rs759843,8e-12,6152,intelligence,Combining cross-sectional and longitudinal genomic approaches to identify determinants of cognitive and physical decline.,40374629,False,,RBM28,9.0,0.5450450610116369,False,3,0,135,0.022222222222222223,32,37,8,13,21,+POU3F2;+POU3F3;+Ascl2;+ZNF35;-TBX21;-Atoh1;+NHLH1;-HAND2;-TBX3;-MGA::EVX1;-NEUROD1;-Neurod2;+POU1F1;+POU2F2;+POU3F1;-Ptf1A;-TBR1;-TBX2;-TWIST1;-ZBTB18;-ZNF652,0.06643342647095482,0.0471326164874552,0.10676340000000001,0.16732364794014068,0.0,0.5450450610116369,0.21212121212121213,0.011958016764771867,0.0032992831541218647,0.023487948,0.03681120254683095,0.0,0.07085585793151279,0.010606060606060607
487,HAR_640,HARsv2_0605,new,False,chr13,53578465,53578904,LINC00558,236515,,nearest_tss,0.15535383928358548,439,2.722087759666846,8.871999740600586,0,0,,,,Epilepsy and lamotrigine-induced maculopapular eruptions,rs7328626,8e-09,1693,"trait in response to lamotrigine, maculopapular eruption, epilepsy",GWAS identifies two susceptibility loci for lamotrigine-induced skin rash in patients with epilepsy.,26220383,False,,LINC00558,,0.0,False,5,0,439,0.011389521640091117,98,124,3,29,32,-JDP2;+TBX20;-BACH1;+Arid3b;-Atf3;-BACH2;-BATF;-BATF::JUN;-Jun;-BATF3;-BNC2;-FOS;-FOS::JUN;-FOS::JUNB;-JUNB;-FOS::JUND;-JUND;-FOSB::JUNB;-FOSL1;-FOSL1::JUN;-FOSL1::JUNB;-FOSL1::JUND;-FOSL2;-FOSL2::JUN;-FOSL2::JUNB;-FOSL2::JUND;-Isl1;-JUN::JUNB;-NFE2;-MEIS1;-MEIS2;+Msgn1,0.29943029215477884,0.024156807994709387,0.22904549999999999,0.15097174533854302,0.0,0.0,0.32323232323232326,0.05389745258786019,0.0016909765596296571,0.05039001,0.033213783974479466,0.0,0.0,0.016161616161616165
488,HAR_632,HARsv2_0597,shared,True,chr13,41706919,41707027,WBP4,645411,moderate,nearest_tss,0.15531998268249228,108,1.8218867898247082,6.334000110626221,3,1,,,,Educational attainment (MTAG),rs932879,1e-08,12994,self reported educational attainment,Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.,30038396,False,,WBP4,8.0,0.49047060136388193,False,4,0,108,0.037037037037037035,28,31,3,6,9,+ZNF558;-ESRRA;-ESRRB;-Esrrg;+MAF::NFE2;+Nfe2l2;-NFIA;-NFIX;-NR5A1,0.142251703904796,0.07855436081242533,0.17729450000000002,0.0768384,0.0,0.49047060136388193,0.09090909090909091,0.02560530670286328,0.0054988052568697736,0.039004790000000004,0.016904448,0.0,0.06376117817730466,0.004545454545454546
489,HAR_1700,HARsv2_1614,shared,True,chr2,225496946,225497213,CUL3,911583,definitive,nearest_tss,0.15494656691011346,267,1.5204610761552952,7.13100004196167,5,1,,,,Depressive symptoms,rs1431071,4e-12,8108,depressive symptom measurement,Multivariate genome-wide analyses of the well-being spectrum.,30643256,False,,CUL3,9.0,0.5533659476948845,False,8,2,269,0.0299625468164794,149,151,8,10,18,-PKNOX2;+Foxn1;-DMRTA1;-DMRTA2;-DMRTC2;+FOXD3;+HIC2;+Hmx2;+MGA::EVX1;+NFYA;+NFYC;-NR2C2;-SCRT2;-SOX15;-SOX9;+THAP1;-ZNF320;-ZNF324,0.0896216027118255,0.06354959526398454,0.08841699999999997,0.15402720210119045,0.0,0.5533659476948845,0.18181818181818182,0.01613188848812859,0.004448471668478919,0.01945173999999999,0.033885984462261896,0.0,0.07193757320033498,0.009090909090909092
490,HAR_723,HARsv2_0682,new,False,chr13,97273402,97273554,MBNL2,51070,,nearest_tss,0.15476325367641722,152,1.712218398280188,8.902999877929688,0,0,,,,Educational attainment,rs6491346,5e-09,10185,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,MBNL2,25.0,0.30726956132470934,False,6,0,152,0.039473684210526314,49,44,5,0,5,+ZNF213;+ZBTB24;+TBP;+ZKSCAN3;+ZNF324,0.12310317648026224,0.08372241086587437,0.284679,0.09838380750860952,0.0,0.30726956132470934,0.050505050505050504,0.022158571766447203,0.005860568760611206,0.06262938,0.021644437651894093,0.0,0.039945042972212214,0.0025252525252525255
491,HAR_1915,HARsv2_1818,new,False,chr3,61283266,61283416,FHIT,31814,,nearest_tss,0.15392134212851724,150,1.412394860398536,6.1570000648498535,0,0,,,,Depressive symptoms,rs815710,2e-09,6791,depressive symptom measurement,Multivariate genome-wide analyses of the well-being spectrum.,30643256,False,,FHIT,25.0,0.2953669815158219,False,5,0,150,0.03333333333333333,40,50,1,11,12,-FOXB1;-FOXC1;-Arid5a;-Atoh1;-FOXC2;-FOXD2;-HAND2;+MYB;-NEUROD1;-Neurod2;-Ptf1A;-TWIST1,0.07075282140719732,0.07069892473118279,0.2904558,0.12671963584716367,0.0,0.2953669815158219,0.12121212121212122,0.012735507853295518,0.004948924731182796,0.06390027599999999,0.027878319886376006,0.0,0.03839770759705685,0.0060606060606060615
492,HAR_1264,HARsv2_1201;ZOOHAR.279,new,False,chr18,39674940,39675294,MIR5583-1,1427,,nearest_tss,0.15384440033851357,354,3.4442737138164365,8.89900016784668,0,0,,,,Educational attainment,rs2852334,6e-10,21845,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,MIR5583-1,,0.0,False,4,0,354,0.011299435028248588,118,117,5,4,9,-Irf1;+KLF4;+SIX1;+SIX2;-Spi1;+STAT1::STAT2;-Stat2;+Wt1;-ZNF189,0.42552676675322915,0.023965737197011117,0.2995719,0.02327594624403168,0.0,0.0,0.09090909090909091,0.07659481801558124,0.0016776016037907784,0.065905818,0.005120708173686969,0.0,0.0,0.004545454545454546
493,HAR_2186,HARsv2_2076,new,False,chr4,65611726,65611825,EPHA5-AS1,58136,,nearest_tss,0.1531396391961954,99,1.332057381696242,5.810999870300293,0,0,,,,Educational attainment (years of education),rs74944857,4e-09,19372,self reported educational attainment,Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.,30038396,False,,EPHA5-AS1,,0.0,False,41,16,107,0.45054945054945056,19,18,6,5,11,+HOXA4;+HOXB4;+HOXC4;+HOXD4;-IRF3;-MEIS1;-MEIS2;+NKX6-3;-PBX2;+POU6F1;-Six4,0.056725585368778045,0.9556008507621412,0.2825592,0.03781088509504498,0.0,0.0,0.1111111111111111,0.010210605366380047,0.06689205955334988,0.062163024000000004,0.008318394720909896,0.0,0.0,0.005555555555555556
494,HAR_1231,HARsv2_1170,new,False,chr18,25148077,25148416,LINC01894,160098,,nearest_tss,0.15301204782653985,339,3.0976221288799843,8.902999877929688,0,0,,,,Attention deficit hyperactivity disorder,rs9959583,1e-09,11401,attention deficit-hyperactivity disorder,Genome-wide association meta-analysis of childhood ADHD symptoms and diagnosis identifies new loci and potential effector genes.,40962958,False,,LINC01894,,0.0,False,4,0,339,0.011799410029498525,164,147,17,0,17,+FOSL1::JUN;+FOSB::JUNB;+ZNF8;+ARNT::HIF1A;+ATF2;+ATF3;+CREB1;+Creb5;+DBP;+FOSL1::JUND;+FOSL2::JUN;+FOSL2::JUNB;+FOSL2::JUND;+JDP2;+KLF13;+RORA;+RORB,0.36500005265239294,0.025026168046436387,0.2519706,0.0979128,0.0,0.0,0.1717171717171717,0.06570000947743072,0.0017518317632505473,0.055433532,0.021540815999999997,0.0,0.0,0.008585858585858586
495,HAR_720,HARsv2_0679;ZOOHAR.199,new,False,chr13,96809149,96809312,LINC00359,174861,,nearest_tss,0.15230606393586887,163,2.6827046061542994,7.033999919891357,0,0,,,,Systolic blood pressure x depressive symptoms (dichotomous) interaction (1df test),rs75095906,4e-08,17322,"systolic blood pressure, depressive symptom measurement","A Large-Scale Genome-wide Association Study of Blood Pressure Accounting for Gene-Depressive Symptomatology Interactions in 564,680 Individuals from Diverse Populations.",41520179,False,,LINC00359,25.0,0.20145947218021343,False,6,0,163,0.03680981595092025,24,25,3,4,7,-ZNF354C;-BARX2;-Hoxd13;+Irf1;+NFIA;+NFIX;-ONECUT3,0.2925538404764164,0.07807243221848408,0.2475417,0.04544110670926712,0.0,0.20145947218021343,0.0707070707070707,0.052659691285754956,0.005465070255293886,0.054459174,0.009997043476038766,0.0,0.026189731383427745,0.0035353535353535356
496,HAR_1278,HARsv2_1215;ZOOHAR.136,new,False,chr18,41338958,41339485,KC6,181193,,nearest_tss,0.1520955349113162,527,3.0326716569614596,8.902999877929688,0,0,,,,Educational attainment,rs80020939,1e-09,13532,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,KC6,,0.0,False,11,3,530,0.020872865275142316,211,221,8,18,26,-TFAP4;+Nr2F6;-TCF7L1;-FOXS1;-IKZF2;-Ahr::Arnt;-Atoh1;+Bach1::Mafk;+BATF3;+CREB3L1;+ETV2::HOXB13;+FOXF2;-Foxl2;-FOXP2;-HAND2;-Hmx2;-NEUROD1;-Neurod2;-NEUROG2;+NR1D1;-Ptf1A;+Rhox11;-THRA;-ZFP42;-ZNF282;-ZNF680,0.35365944780488406,0.044270673930342175,0.2456421,0.08256959999999999,0.0,0.0,0.26262626262626265,0.06365870060487913,0.0030989471751239526,0.054041262,0.018165312,0.0,0.0,0.013131313131313133
